"gene_ID" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "gene_name"
"ENSG00000004478.8" 2924.89299955607 -0.0888846419214884 0.0916946238612506 -0.969354997911173 0.332368097413662 0.677652454236146 "FKBP4"
"ENSG00000004487.18" 4493.18028813422 -0.0555150720652768 0.0836365255786874 -0.663765880769961 0.506840166194336 0.808554116405308 "KDM1A"
"ENSG00000004534.15" 1317.40280148713 -0.139215322561611 0.135498084721627 -1.02743387736898 0.304216206212502 0.65306792023469 "RBM6"
"ENSG00000004660.15" 135.789122897081 -0.540708339839454 0.252630493177381 -2.14031304391985 0.0323294765386793 0.209435882859581 "CAMKK1"
"ENSG00000004700.16" 1458.55206797016 0.125648942150546 0.118099905363291 1.06392076914907 0.287364593486323 0.636753675994822 "RECQL"
"ENSG00000004766.17" 408.087727276172 -0.0665066332291327 0.215820696462238 -0.308156883558057 0.757962958944726 0.925140843877394 "VPS50"
"ENSG00000004776.13" 21.4483837073286 0.227468043407071 0.62708896364182 0.362736480141589 0.716801745879454 0.908403262605868 "HSPB6"
"ENSG00000004777.19" 656.005529088937 0.037058720215643 0.271140521220773 0.136677174067495 0.89128597264506 0.970648026509734 "ARHGAP33"
"ENSG00000004779.10" 1261.4243633543 -0.112864380952355 0.0991098491892879 -1.13878067493371 0.254794644043742 0.601767921580379 "NDUFAB1"
"ENSG00000004799.8" 188.633326467386 5.40541190645889 0.875428356292803 6.17459083613571 6.63350346607255e-10 1.12392841442444e-07 "PDK4"
"ENSG00000004838.14" 138.19210886014 0.541501785894248 0.237060843868427 2.28423124231681 0.0223579443622462 0.169712626342625 "ZMYND10"
"ENSG00000004864.14" 1107.76016666481 -0.202636381098163 0.107154299570088 -1.89107093146198 0.0586148762524662 0.292769199657648 "SLC25A13"
"ENSG00000004866.22" 388.953703414804 -0.211621130357165 0.160575472056972 -1.31789200209907 0.187539803430671 0.526661809347764 "ST7"
"ENSG00000004897.12" 1545.28300246598 -0.0569096460471349 0.0969794970049301 -0.586821419008204 0.557323649974745 0.835924565273596 "CDC27"
"ENSG00000004939.16" 3.47530465305736 -5.5273391063026 2.74712716300834 -2.01204341056046 0.0442153611248737 NA "SLC4A1"
"ENSG00000004961.15" 831.584954404715 -0.329749497105125 0.123014580757147 -2.68057245796016 0.00734963510442267 0.081872071569072 "HCCS"
"ENSG00000004975.12" 2010.07250729584 -0.0788211060627708 0.114416076943442 -0.688898869533285 0.490886910888594 0.797647639715258 "DVL2"
"ENSG00000005007.14" 3060.29393022224 -0.0104114009785434 0.129073748649874 -0.0806624204181554 0.935710423554516 0.984497785106451 "UPF1"
"ENSG00000005020.13" 136.234899059968 -0.207921591853442 0.29862098578929 -0.696272538595642 0.486258167570576 0.795351293947859 "SKAP2"
"ENSG00000005022.6" 15853.0314685558 -0.179709402946132 0.089119232615817 -2.01650527805641 0.0437471668650975 0.248951854399927 "SLC25A5"
"ENSG00000005059.16" 584.672968982277 0.275955213696138 0.147945327919928 1.86525128962161 0.0621461893553567 0.300738470632199 "MCUB"
"ENSG00000005075.16" 615.210473346627 -0.168526214635545 0.116787548002872 -1.44301526590318 0.149016170886751 0.470137454999948 "POLR2J"
"ENSG00000005100.13" 2497.1785284762 -0.119718339335786 0.110611213245087 -1.08233456467492 0.279103892618157 0.627732189821631 "DHX33"
"ENSG00000005156.12" 517.02008526771 -0.295534473080363 0.165737662196393 -1.78314614290966 0.0745625168099921 0.332670995026115 "LIG3"
"ENSG00000005175.10" 594.214930082315 -0.262741635948936 0.142581271564225 -1.84274998438758 0.0653655223717356 0.308896694652583 "RPAP3"
"ENSG00000005189.20" 258.76255686671 -0.177246463768171 0.181434968168691 -0.976914569210135 0.328611448364379 0.673918636783134 "REXO5"
"ENSG00000005194.15" 1343.29481356984 -0.238453825330924 0.0994901712914713 -2.39675761168747 0.0165408616336417 0.139421546930771 "CIAPIN1"
"ENSG00000005206.17" 1259.6803464971 0.404183799239715 0.1853740695036 2.18036859374156 0.029230150213343 0.199298726494827 "SPPL2B"
"ENSG00000005238.20" 921.892118299949 0.609763828081619 0.162831373105421 3.74475640936125 0.000180568882648386 0.00535232688005713 "ATOSB"
"ENSG00000005243.10" 70.5195956317597 0.406700555394642 0.397447155636224 1.02328208826556 0.306174490131864 0.65420336124872 "COPZ2"
"ENSG00000005249.14" 25.6326490293887 -0.306624629982483 0.524313651531148 -0.58481145605698 0.55867450045197 0.836853180986994 "PRKAR2B"
"ENSG00000005302.19" 635.115444402632 -0.156084668964614 0.132225189484849 -1.18044579533387 0.237822957041191 0.585449733171892 "MSL3"
"ENSG00000005339.15" 2436.62497255192 -0.237026090765112 0.126774527541132 -1.86966652814548 0.0615301404100989 0.29947278934116 "CREBBP"
"ENSG00000005436.14" 260.031295581502 -0.110348409345808 0.169420732598735 -0.651327660158117 0.51483499673219 0.812658595698793 "GCFC2"
"ENSG00000005448.17" 518.368130366364 0.265633733296367 0.138714204880628 1.91497138685228 0.055496152744572 0.284190000099443 "WDR54"
"ENSG00000005469.12" 139.157589969408 -0.387767269940709 0.223513140341797 -1.73487459997982 0.0827630190103577 0.352635725829913 "CROT"
"ENSG00000005483.23" 1235.99198336982 0.238040171371511 0.140376329813586 1.69572870075474 0.0899372705530656 0.367981278010437 "KMT2E"
"ENSG00000005486.17" 1283.63997317117 -0.116769696320072 0.102985870243905 -1.13384191485222 0.256860865525032 0.603519691570885 "RHBDD2"
"ENSG00000005513.11" 68.313371449126 -1.69178434212281 0.387854600181372 -4.36190351057248 1.2893573446715e-05 0.000618711195743763 "SOX8"
"ENSG00000005700.15" 1042.65749432463 0.114372226902412 0.123004509260758 0.929821415408065 0.352463556322438 0.693805198934186 "IBTK"
"ENSG00000005801.18" 194.032789451316 -0.112727179579971 0.224009962455743 -0.503223956399897 0.614806823535182 0.863868615817375 "ZNF195"
"ENSG00000005810.20" 879.315820780372 -0.40507420234087 0.156990008993084 -2.58025466040145 0.00987274801899901 0.100440025065043 "MYCBP2"
"ENSG00000005812.11" 601.60608094542 -0.246277715200844 0.126508419398235 -1.94672984116249 0.051567132039655 0.273774591919623 "FBXL3"
"ENSG00000005882.12" 281.151291285572 0.0240056253148945 0.241748350696444 0.0993000582867993 0.920900032140736 0.979322429505669 "PDK2"
"ENSG00000005884.18" 6455.86042903167 0.305674881634844 0.0821812166365121 3.71952246687762 0.000199599793246174 0.00580361771718326 "ITGA3"
"ENSG00000005889.16" 919.007311686338 -0.381097896027099 0.121079619305827 -3.14749830080412 0.00164674063080216 0.0282851920114253 "ZFX"
"ENSG00000005893.17" 7878.15614639449 0.00102932344847794 0.0859060848444237 0.0119819620500929 0.990440006223251 0.99701053762617 "LAMP2"
"ENSG00000006007.12" 1689.8241757398 -0.19144518418936 0.115463394895867 -1.65805954659499 0.097305448000464 0.381004270573001 "GDE1"
"ENSG00000006015.18" 474.550186428074 0.16451406072532 0.145440653415364 1.13114220035498 0.25799524482441 0.60463229849218 "REX1BD"
"ENSG00000006016.12" 58.2536158810007 0.258631129267073 0.401142451443045 0.644736373167909 0.519098040795234 0.814182962946654 "CRLF1"
"ENSG00000006025.13" 142.435754143231 0.463262323009621 0.31288042162126 1.48063698140371 0.138703335166856 0.45441980707327 "OSBPL7"
"ENSG00000006047.13" 65.5855510639864 0.582344029884007 0.313873783633719 1.85534460107565 0.0635470329556197 0.303662771686255 "YBX2"
"ENSG00000006062.18" 1309.38752785305 -0.521023326916922 0.175420087652083 -2.97014631500063 0.00297657941137403 0.044418804684108 "MAP3K14"
"ENSG00000006118.15" 2073.40288135096 0.159550228337627 0.154506255716993 1.03264575014925 0.301769709819557 0.650375622451672 "TMEM132A"
"ENSG00000006125.18" 7674.96828094426 0.223209806763047 0.0933792891870694 2.39035667015932 0.0168320176317744 0.141027234419091 "AP2B1"
"ENSG00000006194.11" 614.980484280088 -0.0579758785942388 0.138262351789424 -0.419317897055137 0.674983818530321 0.892359775297678 "ZNF263"
"ENSG00000006282.22" 628.913043735062 0.0759088387682941 0.155537933469338 0.488040679692187 0.625521027234341 0.867716679593299 "SPATA20"
"ENSG00000006327.14" 3743.73082778372 -0.537708271274064 0.157799210509849 -3.40754728453159 0.000655495501796984 0.0142189586667257 "TNFRSF12A"
"ENSG00000006377.11" 21.8763899936455 -0.503096003387491 0.519257776200185 -0.968875241636317 0.332607439727653 0.677652454236146 "DLX6"
"ENSG00000006432.16" 149.184025670433 -0.00184406115402542 0.331155170591201 -0.0055685712251851 0.995556945956139 0.99826204272031 "MAP3K9"
"ENSG00000006451.8" 1336.79084046026 0.322279632729175 0.103134670145819 3.12484281254318 0.00177900095371511 0.0300353166754358 "RALA"
"ENSG00000006453.14" 299.672819956423 0.0246744612846814 0.161068630862987 0.153192220933888 0.878246692060841 0.966558461223018 "BAIAP2L1"
"ENSG00000006459.11" 153.512270081855 1.5098217971835 0.28670871485785 5.26604780022841 1.39392004325958e-07 1.38624338215177e-05 "KDM7A"
"ENSG00000006468.15" 24.7545299516371 1.90826326342775 0.556447463487933 3.42936824883043 0.000604988077642893 0.0136112399632313 "ETV1"
"ENSG00000006530.18" 1272.38962357196 -0.183300673183034 0.130271396889196 -1.40706768761329 0.159407318503046 0.48408644895361 "AGK"
"ENSG00000006534.17" 145.449150860108 0.0476357204002647 0.238941398925703 0.19936151966314 0.841979959113442 0.954573140064091 "ALDH3B1"
"ENSG00000006576.17" 1574.3711221398 -0.0949508983629765 0.10955416578995 -0.866702764594345 0.386104890296127 0.722279855876612 "PHTF2"
"ENSG00000006607.14" 785.596783408088 -0.279164094237542 0.114373981641688 -2.44080069811778 0.0146547399413049 0.130161361168 "FARP2"
"ENSG00000006625.18" 829.868494475866 -0.262877679750404 0.12157454532359 -2.16227565606528 0.0305969349939903 0.203119602643915 "GGCT"
"ENSG00000006634.8" 817.11945776951 -0.436461998715596 0.166543208070604 -2.62071328979422 0.00877460222847171 0.0923664022854331 "DBF4"
"ENSG00000006638.13" 303.359337450182 0.0717616694031362 0.181198378534149 0.396039247059883 0.692076075350203 0.898715283567041 "TBXA2R"
"ENSG00000006652.15" 1967.5552322467 -0.19877684530524 0.0942805180573997 -2.10835546304722 0.0350002537803372 0.218328381195136 "IFRD1"
"ENSG00000006695.12" 662.399547250754 -0.375999494046436 0.150205461599341 -2.50323450321253 0.0123063973795126 0.11696190972052 "COX10"
"ENSG00000006704.11" 1010.23712892389 0.236288519608066 0.105053465132612 2.24922156836799 0.0244984029021825 0.179313084477311 "GTF2IRD1"
"ENSG00000006712.15" 1200.60722758654 -0.210744787322775 0.141307822505222 -1.49138797546036 0.135859663254916 0.449828231244986 "PAF1"
"ENSG00000006715.16" 1351.04275548102 -0.0156022849374484 0.104887797359517 -0.148752145914263 0.881749212438272 0.9671726605196 "VPS41"
"ENSG00000006740.18" 535.644087810579 0.332205977682476 0.217681734689621 1.52610864736147 0.126982808863433 0.434293021690385 "ARHGAP44"
"ENSG00000006744.19" 4244.49942674741 -0.0265447943035759 0.0923385911874785 -0.287472377065847 0.773750649631443 0.929640936426406 "ELAC2"
"ENSG00000006756.16" 296.648609082491 -0.396810462849896 0.168396361910498 -2.35640757524678 0.018452658960751 0.148967230339616 "ARSD"
"ENSG00000006757.12" 76.5533199562731 0.0103040538138404 0.331911350983667 0.0310445960444042 0.975233974296508 0.993008893501766 "PNPLA4"
"ENSG00000006831.10" 1353.40885440002 -0.309510695106128 0.0941100633897678 -3.2888161367425 0.00100609724584458 0.0198671634560734 "ADIPOR2"
"ENSG00000006837.12" 21.5957561255917 1.07399387259844 0.594796163879892 1.80565030142883 0.0709729802099685 0.322791212862129 "CDKL3"
"ENSG00000007047.16" 979.068668567295 0.0178837456583716 0.140899837347477 0.126925239908318 0.898999569641171 0.973371555391509 "MARK4"
"ENSG00000007080.11" 1498.74803585926 0.110986166330294 0.111627674652198 0.994253142655686 0.320099641704016 0.666421038037911 "CCDC124"
"ENSG00000007168.15" 4711.82410916627 -0.165166431945052 0.0856044685845752 -1.92941367052435 0.0536795279361667 0.279157954299337 "PAFAH1B1"
"ENSG00000007202.16" 3576.12133974551 -0.193385505887485 0.120129680374393 -1.60980621345853 0.107440168345369 0.399704220756801 "BLTP2"
"ENSG00000007237.19" 150.505555888636 -0.872986429046142 0.273783257005936 -3.18860414838009 0.00142961500577105 0.0256136244637101 "GAS7"
"ENSG00000007255.10" 107.504550426219 0.49271464354205 0.278509191554884 1.76911447981764 0.0768747719672867 0.337532068928714 "TRAPPC6A"
"ENSG00000007264.15" 12.7775922202324 0.251561336343323 0.708956417925311 0.354833287326027 0.72271448925082 0.910035379875115 "MATK"
"ENSG00000007341.19" 224.619945767463 -0.0130071839773772 0.176810106930649 -0.073565839663674 0.941355853457315 0.985669316613123 "ST7L"
"ENSG00000007372.25" 550.43775649089 0.353321700003945 0.144926845223696 2.43793135397785 0.0147715788107128 0.130699609220017 "PAX6"
"ENSG00000007376.8" 1489.92100144142 -0.127634980726653 0.125216036424528 -1.01931816699519 0.308051941975825 0.656781862929349 "RPUSD1"
"ENSG00000007384.15" 667.62833493539 0.0495048571077389 0.185785471206356 0.26646247839667 0.789883052982899 0.936478760441171 "RHBDF1"
"ENSG00000007392.17" 701.73289356857 -0.260040500704673 0.172758729179913 -1.50522350991517 0.132266622789277 0.444255293969662 "LUC7L"
"ENSG00000007520.4" 1291.70002749218 -0.0326293500582444 0.0977864842048317 -0.333679550129814 0.738621382622374 0.916898844297224 "TSR3"
"ENSG00000007541.17" 1628.60496669813 0.325685414955389 0.0924466841312203 3.52295399252077 0.000426765435810254 0.0105340446781653 "PIGQ"
"ENSG00000007545.16" 975.978837912306 -0.0900047631101865 0.148106128891344 -0.607704514215053 0.543383468511883 0.827037232101262 "CRAMP1"
"ENSG00000007866.22" 247.894751517377 0.288072181131914 0.179416198352224 1.60560854469996 0.10835994685913 0.401385131091685 "TEAD3"
"ENSG00000007923.17" 3304.16855058085 -0.127659148743873 0.0945728691217651 -1.34984959142467 0.177064233828718 0.512016339036099 "DNAJC11"
"ENSG00000007944.15" 95.9294572231151 -0.358466700347532 0.260729572045171 -1.37486015696535 0.169174803642235 0.50070196359414 "MYLIP"
"ENSG00000007968.7" 729.381428477224 0.140180666614554 0.130465184806986 1.07446800326035 0.282612978063507 0.631382144057231 "E2F2"
"ENSG00000008018.9" 1695.28147724565 0.00591072362138901 0.0940180593770839 0.0628679602679578 0.949871648358628 0.988177569896438 "PSMB1"
"ENSG00000008056.14" 113.714584573428 0.216301643535041 0.276605948875375 0.781984785267566 0.434223515210723 0.76166711691615 "SYN1"
"ENSG00000008083.14" 391.684735492514 0.0907669863953774 0.139557123908962 0.650393070973486 0.515438351931362 0.812786282811806 "JARID2"
"ENSG00000008128.23" 1103.8752313771 0.141428380277154 0.184383001607673 0.767035892918609 0.443060175373733 0.767344147765914 "CDK11A"
"ENSG00000008130.15" 2688.64863501903 0.0954593135034773 0.120468124959638 0.792403082022404 0.428125682916221 0.756579561208114 "NADK"
"ENSG00000008256.17" 736.78536858347 -0.63766184098794 0.137202503531889 -4.64759625060145 3.35825408866819e-06 0.000196960167149069 "CYTH3"
"ENSG00000008277.15" 30.4196158491902 -0.663128091521702 0.582652560268606 -1.13811924419588 0.255070693425985 0.601822695288603 "ADAM22"
"ENSG00000008282.10" 1855.37885149371 0.000886403096119982 0.0977359413474125 0.00906936674369535 0.992763791499557 0.997596939388106 "SYPL1"
"ENSG00000008283.16" 1334.67612492691 0.275639030866747 0.126023663934186 2.18720058012831 0.0287278845653122 0.196962961852109 "CYB561"
"ENSG00000008294.22" 2788.70268704892 0.0415141445830762 0.147858580774652 0.280769261855333 0.778887381127211 0.931799973326322 "SPAG9"
"ENSG00000008300.17" 1566.71177091477 0.293831613223801 0.197789748822068 1.48557554157235 0.137391428434482 0.452389626639836 "CELSR3"
"ENSG00000008324.12" 242.990850220192 -0.435587482432779 0.185131820240209 -2.3528504276985 0.018630126271665 0.149973828521856 "SS18L2"
"ENSG00000008382.16" 147.869405246814 -0.0863538301372375 0.256514610266329 -0.336642930582315 0.73638608930981 0.91598815733381 "MPND"
"ENSG00000008394.13" 77.445107719795 0.11939070772237 0.29057023641325 0.410884160732044 0.681157477287069 0.894907641038458 "MGST1"
"ENSG00000008405.12" 366.977469923184 -0.0973548546548177 0.166615220810625 -0.584309489740263 0.55901210869753 0.836902168622767 "CRY1"
"ENSG00000008441.19" 13634.1700211649 -0.178060446127143 0.0961010462775077 -1.85284607217453 0.0639044244918277 0.304584033213469 "NFIX"
"ENSG00000008513.17" 666.855684723602 0.00286384697330295 0.151041055861436 0.0189607187063775 0.984872441703077 0.995874575876717 "ST3GAL1"
"ENSG00000008516.18" 25.148391324411 1.50170870277475 0.602505338232173 2.49244049385679 0.012686858718638 0.119098607719688 "MMP25"
"ENSG00000008517.19" 260.195868450601 -0.103262750274845 0.254652902302646 -0.405503920595891 0.68510713714359 0.895723573417037 "IL32"
"ENSG00000008710.20" 5687.06202583398 0.188691354589168 0.329706034433293 0.572301792757585 0.567117535402272 0.841183918436759 "PKD1"
"ENSG00000008735.14" 425.169997209096 -0.419480708725756 0.148707069052352 -2.82085250821587 0.00478962185311414 0.0606950787739044 "MAPK8IP2"
"ENSG00000008838.21" 1305.53362639851 -0.0404486813965567 0.133362822604617 -0.303298030189986 0.761662747216808 0.926342016805829 "MED24"
"ENSG00000008853.18" 2073.09568277381 0.123173113790848 0.0883881606315046 1.39354765288491 0.16345424546816 0.491078385465198 "RHOBTB2"
"ENSG00000008869.12" 461.751328985508 -0.0889195332886091 0.174636172751085 -0.509170190160713 0.610632936055418 0.861907478599666 "HEATR5B"
"ENSG00000008952.17" 1486.72565424309 0.133370502883854 0.10761777362137 1.23929810472654 0.21523512034461 0.560071869456024 "SEC62"
"ENSG00000008988.11" 10294.2665906362 -0.198124369514448 0.111313028508623 -1.77988481823672 0.0750948127645336 0.333743915278646 "RPS20"
"ENSG00000009307.17" 4754.70130253843 -0.0980149180296855 0.0936466757543759 -1.04664599399948 0.295262880529241 0.644139132661013 "CSDE1"
"ENSG00000009335.19" 4968.91673313908 -0.0999866940696185 0.081686449956488 -1.22403035170311 0.220940777932094 0.566782516020043 "UBE3C"
"ENSG00000009413.17" 918.289552180058 0.193331996774674 0.132579210677646 1.45823765118607 0.144775049091016 0.464552904775567 "REV3L"
"ENSG00000009724.18" 27.1155400229998 0.258076807990421 0.694735571283347 0.371474872826347 0.7102838677999 0.906616052984173 "MASP2"
"ENSG00000009780.16" 260.026107988637 -0.210433615379672 0.211160105634861 -0.996559528832377 0.318978358628693 0.665950626382158 "FAM76A"
"ENSG00000009830.13" 357.933549737606 -0.0506699171553981 0.174825877027257 -0.289830761995825 0.771945712783873 0.929151285936316 "POMT2"
"ENSG00000009844.16" 1764.19004028004 -0.381610413181202 0.134719718364047 -2.83262478436894 0.00461675426877582 0.0593261569144937 "VTA1"
"ENSG00000009954.11" 4962.16277433549 0.0532454063794051 0.0850888025821069 0.625762788564637 0.531470542595677 0.82089496902029 "BAZ1B"
"ENSG00000010017.13" 1195.83213969807 -0.139597389008751 0.0960602969211749 -1.45322670742212 0.146160819175383 0.466343351105241 "RANBP9"
"ENSG00000010072.16" 395.241994479945 -0.34369490368483 0.143994763989006 -2.38685695343111 0.0169931018153089 0.141943596660559 "SPRTN"
"ENSG00000010165.20" 1571.11889415879 -0.269670143370054 0.102695479585492 -2.62592028839555 0.00864150516154033 0.0915799357814514 "METTL13"
"ENSG00000010219.14" 53.0970264222327 -0.181598547548372 0.345006914993258 -0.526362051473433 0.598636677091048 0.856369104828541 "DYRK4"
"ENSG00000010244.19" 2915.91056266973 -0.225793980271693 0.0784357217340157 -2.87871361772363 0.00399300752094226 0.0539370425368225 "ZNF207"
"ENSG00000010256.12" 3805.07698014538 -0.0235240554898587 0.105650057515195 -0.222660129517443 0.823800034378841 0.948237161101671 "UQCRC1"
"ENSG00000010270.14" 885.413096384284 -0.0234893431317216 0.12338967471296 -0.190367169589875 0.849021422097082 0.957669926593273 "STARD3NL"
"ENSG00000010278.15" 1299.31476315658 0.308153006349794 0.160156302825293 1.92407667331047 0.0543449735032254 0.281349155158306 "CD9"
"ENSG00000010292.13" 3668.08728335329 -0.13003339771456 0.0888656040981197 -1.46325903069297 0.143396513625389 0.462508520092796 "NCAPD2"
"ENSG00000010318.22" 170.194046313244 -0.0339583113734121 0.203981372411023 -0.16647751200039 0.867781179039907 0.963292128320858 "PHF7"
"ENSG00000010322.16" 1898.49436221113 0.12132729183523 0.201616242286144 0.601773401088572 0.547324982934286 0.829488316851833 "NISCH"
"ENSG00000010361.14" 265.487701323029 0.499436971023647 0.18737447309415 2.66544830134196 0.00768857523590928 0.0840780928586605 "FUZ"
"ENSG00000010404.18" 1921.59413353476 0.0163005626025102 0.091337958259592 0.178464276113796 0.858358374326686 0.960217577910918 "IDS"
"ENSG00000010539.12" 195.787917988186 -0.129460720388278 0.190901232996078 -0.678155496203305 0.497673106626339 0.802335592266032 "ZNF200"
"ENSG00000010626.15" 34.7201606634212 0.665075051367784 0.489807484638929 1.3578294987837 0.174517792307954 0.508726036880705 "LRRC23"
"ENSG00000010704.20" 128.037219532757 0.30006028505208 0.274107625195888 1.09468054687514 0.273656613966345 0.621455359877359 "HFE"
"ENSG00000010803.17" 984.664819797826 0.0479616877921729 0.108787043893945 0.440876836757601 0.659302163541465 0.88604219471632 "SCMH1"
"ENSG00000010810.18" 280.993679169843 0.318545394923932 0.222828548765 1.42955378334343 0.152845128178927 0.475532880125266 "FYN"
"ENSG00000010818.11" 911.035324166854 0.520269130331415 0.149995067649845 3.46857492371652 0.000523226606845398 0.0121707829700784 "HIVEP2"
"ENSG00000011007.13" 2302.05599827295 -0.113491141400471 0.0948567681436737 -1.19644748204549 0.23152198145223 0.578868222526946 "ELOA"
"ENSG00000011009.12" 1444.602187092 -0.0187663633382816 0.103087900565468 -0.182042346728788 0.855549493212959 0.959916676819365 "LYPLA2"
"ENSG00000011021.23" 896.321765691382 -0.293092456343129 0.136222296136442 -2.15157477634618 0.031430860529841 0.20639097124954 "CLCN6"
"ENSG00000011028.14" 3327.63541815891 0.475628151605445 0.0978035511775269 4.86309695178772 1.15563206392368e-06 8.57291591637221e-05 "MRC2"
